id_rank,CREDIT_FLAG,PROVINCE,SEX,AGE,occupation,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
16207,1,0,0,1,0,7,5,9,4,5,10,1,1,8,9,10,7,11,13,15,13,15,15,2,7,5,5,1,2,3,6,4,3,2,2,6,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9
18936,1,0,0,2,0,2,6,8,1,2,6,0,1,9,4,5,13,6,5,6,7,8,9,3,9,4,6,1,1,2,1,1,1,1,1,3,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
580,1,5,0,1,0,3,1,3,3,1,6,0,0,5,2,2,5,8,8,8,4,4,1,1,10,7,9,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
22310,0,3,0,1,1,2,2,7,3,8,9,1,0,6,6,5,5,8,8,7,6,6,7,3,9,8,9,2,3,4,3,4,3,3,7,7,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9
23362,0,4,1,1,0,3,1,5,2,1,5,0,0,1,1,1,3,1,1,1,1,1,1,1,10,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
4568,1,4,0,1,2,7,6,2,3,6,8,0,0,9,9,9,8,4,5,7,5,5,5,1,3,6,7,1,2,2,3,2,4,3,9,9,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
4840,1,6,1,1,0,6,4,4,1,3,7,0,0,4,2,2,4,5,4,4,5,4,5,1,3,8,7,2,2,3,3,4,3,4,7,7,5,1,2,2,4,3,4,4,4,4,1,1,1,0,0,0,0,0,0,6,9
4891,1,6,1,1,0,2,2,8,2,3,3,0,0,2,1,1,2,3,5,7,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
5482,1,0,1,2,0,6,3,7,1,3,4,1,1,2,2,2,2,2,3,3,4,4,4,1,7,2,2,1,1,2,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
10212,1,0,1,1,1,9,7,3,2,6,7,1,0,2,2,2,2,5,5,5,3,3,5,1,7,1,1,1,1,1,3,3,3,2,5,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
20514,0,0,0,2,3,7,4,3,1,3,7,0,0,3,3,3,3,6,6,4,6,8,6,4,5,9,8,3,4,4,3,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
13908,1,0,0,1,3,7,5,5,2,7,5,0,0,8,8,7,8,4,4,3,6,6,5,1,4,8,7,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
14028,1,0,0,2,8,10,8,6,1,5,9,1,1,7,6,7,8,8,6,8,8,8,9,1,8,9,9,2,2,3,4,4,4,4,10,9,8,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9
15302,1,0,1,2,0,7,5,7,3,3,4,1,1,3,3,2,6,2,2,4,4,4,6,1,5,6,6,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
16518,1,0,1,0,4,2,2,3,2,5,5,0,0,3,3,2,3,2,2,3,3,4,3,1,3,7,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
17277,1,0,0,1,1,3,2,6,3,5,10,0,0,7,7,7,6,9,10,9,10,10,11,1,9,10,10,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
17556,1,0,1,1,1,6,4,2,3,4,10,0,0,7,7,7,7,5,6,7,8,9,10,1,8,3,3,1,1,1,4,4,4,4,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
21153,0,6,0,1,0,2,2,5,3,2,10,1,0,7,6,6,7,12,12,8,6,6,6,2,3,10,8,1,3,4,3,3,4,4,6,5,1,7,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
918,1,1,0,2,1,2,7,10,2,4,4,1,1,8,9,10,8,7,7,6,5,6,8,1,4,2,2,1,2,2,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
1765,1,1,0,1,3,6,7,3,1,3,7,0,0,9,9,9,9,7,8,8,10,10,11,1,3,3,6,1,1,2,3,3,4,3,9,6,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
2955,0,6,0,2,0,8,1,6,1,1,6,1,1,3,3,4,2,9,10,9,7,9,8,1,10,6,7,3,4,4,4,6,7,7,10,9,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
23559,0,4,0,1,0,2,1,1,1,1,3,0,0,1,2,3,2,2,3,5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
24319,0,4,1,2,2,10,10,9,1,2,6,0,1,4,5,6,4,4,6,7,5,8,3,1,7,3,4,3,4,4,4,3,3,2,4,4,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
24362,0,4,0,1,1,2,2,8,4,4,6,1,0,3,3,2,2,10,8,9,4,4,7,1,2,10,9,4,4,4,1,1,4,4,6,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
24615,0,6,0,1,0,2,2,6,2,3,10,0,0,4,4,5,4,5,4,6,7,6,7,1,3,10,8,3,4,4,4,4,4,3,6,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
5452,1,0,0,2,1,7,4,2,1,2,6,0,1,4,5,4,4,6,7,7,9,9,10,6,9,4,8,1,1,2,3,3,3,3,8,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8
8335,1,0,0,2,2,7,2,8,1,2,3,1,1,5,5,5,5,2,3,5,4,6,9,1,9,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
8766,1,0,0,3,8,10,9,6,1,3,3,1,1,1,1,1,1,2,2,3,3,4,6,3,7,1,1,1,1,1,1,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1
11692,1,0,0,2,1,10,8,3,1,7,10,1,1,4,5,3,4,13,11,10,6,7,8,1,4,4,3,1,2,2,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
11997,1,0,1,1,0,5,8,7,2,5,6,1,1,2,2,2,3,4,5,7,5,6,6,1,2,6,6,2,2,3,3,4,4,4,8,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
14899,1,0,1,2,0,3,2,6,1,3,8,0,1,5,4,4,9,4,3,3,6,6,5,2,6,4,5,1,2,3,1,3,3,3,4,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
15783,1,0,0,1,5,10,5,10,1,2,2,1,0,1,1,1,1,2,2,2,4,2,2,1,4,3,3,1,2,2,1,1,1,1,1,3,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
15902,1,0,0,2,0,3,1,8,1,1,3,0,1,1,1,1,2,1,1,1,1,1,1,1,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
17223,1,0,1,2,0,10,2,1,2,2,2,0,0,1,1,1,1,2,2,3,2,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
17559,1,0,0,1,4,6,4,3,2,3,6,0,0,3,3,4,3,4,5,5,4,3,4,1,3,10,8,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
20761,0,0,0,2,0,2,1,1,2,1,6,0,1,2,2,3,2,2,2,5,2,2,2,1,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
424,1,6,0,1,3,6,4,9,2,6,8,1,0,10,11,11,10,4,3,3,5,6,4,1,5,5,7,1,2,3,3,4,3,2,3,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
1943,1,1,1,1,1,10,2,4,1,4,6,0,0,11,11,12,10,7,5,4,5,5,6,1,8,10,8,1,1,1,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
3087,1,4,0,1,4,7,5,5,3,4,8,1,0,8,8,8,8,5,5,5,5,4,6,3,3,3,3,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
3121,1,4,1,1,0,6,7,4,1,6,6,0,0,5,5,5,7,4,5,6,3,3,4,1,4,9,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
23424,0,4,0,1,4,8,5,4,1,2,9,0,0,6,3,2,6,10,10,11,9,8,9,2,3,9,7,2,3,3,8,5,5,5,10,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,8
4391,1,4,0,1,0,9,7,3,2,6,6,1,1,8,8,9,8,7,8,9,9,9,11,1,5,3,3,2,2,2,4,4,5,5,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
7693,1,0,0,2,1,10,10,5,1,6,8,1,1,6,5,5,5,9,10,9,9,9,7,1,5,3,3,1,2,2,9,8,8,7,10,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
15118,1,0,1,1,0,6,7,7,2,3,6,1,1,8,4,3,8,6,6,4,5,7,7,1,10,5,5,1,1,1,1,1,4,4,7,5,7,3,1,1,1,1,1,1,2,5,0,0,1,0,0,0,0,0,0,3,5
16442,1,0,0,1,3,5,5,9,1,5,9,1,0,6,6,7,7,9,9,9,12,12,12,1,8,2,4,1,1,1,7,7,6,4,9,9,6,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8
17587,1,0,0,1,0,3,3,8,2,2,7,0,1,9,9,5,9,9,10,6,10,12,8,2,5,6,5,3,3,3,3,4,4,4,10,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
17711,1,0,0,1,4,6,4,7,1,3,6,0,0,8,8,8,7,3,4,3,2,3,3,1,2,6,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
17875,1,0,0,2,1,5,7,7,1,4,5,1,1,3,4,5,3,9,10,13,9,10,12,2,10,7,6,1,1,1,1,1,1,4,4,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
18320,1,0,0,2,1,5,9,7,1,2,6,1,1,7,7,8,6,6,7,8,10,10,11,1,5,3,3,1,3,3,3,3,2,2,4,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
18968,1,0,1,2,0,5,6,4,2,5,8,1,1,15,15,15,15,9,10,12,8,8,9,4,6,3,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
21315,0,5,0,2,0,8,2,6,1,2,2,0,1,2,2,1,2,2,2,2,3,4,3,1,4,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
867,1,1,0,2,1,10,7,8,1,6,8,1,1,10,9,9,11,8,7,6,6,6,5,1,3,4,6,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
1380,1,1,0,1,5,2,7,7,2,5,6,0,0,5,4,3,5,8,7,7,6,6,7,1,5,6,8,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
21670,0,1,0,1,0,2,2,3,3,4,10,1,0,5,3,3,6,7,7,8,9,9,10,1,6,3,5,2,3,4,4,3,2,3,7,6,3,1,1,1,2,4,3,5,3,5,1,1,1,0,0,0,0,0,0,9,5
3801,0,4,0,1,1,10,4,10,2,4,10,0,0,7,7,6,6,13,15,9,11,11,9,1,5,10,8,3,4,5,4,6,5,4,8,6,3,2,1,1,1,1,1,1,2,4,0,0,1,0,0,0,0,0,0,7,8
4428,1,4,0,1,0,4,7,7,1,4,8,0,0,7,7,7,7,5,5,8,4,4,6,1,3,7,7,2,2,3,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
4786,1,6,1,1,1,4,4,6,1,7,7,0,0,5,5,5,5,7,8,9,4,4,4,1,3,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
25066,0,6,0,2,0,8,2,10,1,2,9,0,1,4,4,5,4,9,9,10,8,9,10,1,4,10,10,2,4,4,9,6,7,5,6,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
5335,1,3,1,1,1,5,8,10,1,5,7,1,0,11,11,10,11,10,10,10,7,8,8,1,4,3,3,1,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
20430,0,0,0,1,1,9,7,7,1,6,10,1,0,7,6,6,9,15,15,15,12,10,4,1,10,4,5,3,3,4,6,5,5,5,7,7,1,1,5,10,5,10,5,10,5,10,1,1,1,0,0,0,0,0,0,9,8
11095,1,0,1,1,0,3,2,4,2,5,8,1,0,9,9,10,9,6,4,4,9,3,4,1,8,2,2,1,1,2,1,2,3,3,5,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
12235,1,0,0,2,0,9,2,10,1,3,7,0,1,15,15,13,15,4,2,2,2,3,2,1,8,3,3,1,2,2,3,3,3,3,7,8,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
13611,1,0,0,1,2,4,8,3,1,2,8,0,0,4,5,5,4,7,8,7,4,5,7,1,8,9,9,1,2,2,3,3,3,3,10,8,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
13812,1,0,1,1,0,8,1,10,2,1,6,0,0,4,4,3,3,2,3,2,2,2,3,1,3,8,6,1,1,1,3,3,2,2,4,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
14715,1,0,1,1,3,8,8,8,1,3,8,1,1,9,10,10,10,4,4,4,6,6,5,1,6,4,5,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
14926,1,0,0,1,0,6,9,8,1,5,7,0,1,7,8,9,7,6,6,7,8,10,9,1,3,5,3,1,1,1,1,2,3,3,5,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
15279,1,0,1,1,2,5,3,8,2,2,5,0,0,7,7,7,4,3,3,3,3,3,4,1,9,8,9,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
17128,1,0,0,1,0,5,4,1,1,2,2,0,0,2,2,3,2,2,2,2,2,2,3,1,10,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
18139,1,0,1,2,0,2,2,6,1,2,9,0,1,4,4,5,6,9,8,7,8,8,8,2,9,6,9,3,3,4,2,4,4,3,6,4,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
18336,1,0,0,2,0,2,4,10,1,5,5,0,1,7,5,5,6,8,9,9,6,6,7,2,3,5,4,1,2,2,4,3,3,3,5,5,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
19533,1,0,0,3,0,10,9,7,2,3,7,1,1,5,5,6,4,3,3,4,5,3,4,1,2,3,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
1554,0,1,0,2,0,6,3,2,1,5,10,0,1,5,6,5,5,11,11,13,8,8,8,1,3,9,10,3,4,4,5,5,5,6,10,8,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
3066,1,6,0,2,0,5,4,8,1,3,9,1,1,7,7,8,7,10,10,11,6,8,9,1,4,5,6,1,2,3,3,7,6,5,7,6,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
23686,0,5,0,2,1,2,3,9,3,3,5,1,1,2,2,1,2,3,2,3,5,2,2,1,2,6,5,1,2,3,1,1,1,1,1,4,5,2,2,2,4,5,4,6,4,6,1,1,1,1,0,1,0,1,0,3,3
4097,0,5,0,1,0,7,8,10,2,3,8,1,0,6,6,5,5,15,15,12,11,11,8,1,9,10,10,2,3,4,1,4,4,4,7,6,3,2,2,5,2,5,2,5,2,5,1,1,1,0,0,0,0,0,0,7,9
24065,0,4,0,1,2,3,3,5,1,4,8,1,0,3,3,2,4,6,7,7,5,5,6,1,2,10,6,3,4,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
24177,0,4,0,1,0,5,3,8,3,5,7,0,0,2,2,2,2,7,7,8,6,4,7,1,3,6,4,2,3,3,2,2,2,2,4,4,2,1,1,1,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,5,6
24510,0,6,0,1,0,4,9,10,1,3,8,0,0,5,5,6,5,3,3,5,4,2,3,1,2,4,3,1,3,3,1,1,1,1,1,6,8,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
5494,1,0,1,2,1,4,10,2,2,6,9,0,1,4,5,5,4,6,6,8,9,10,11,4,7,2,3,1,1,2,4,4,4,4,8,9,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
5618,1,0,0,2,0,9,10,4,1,2,4,1,1,1,1,1,1,4,3,4,7,6,7,5,6,4,7,1,1,1,4,4,3,2,3,4,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
7113,1,0,0,2,6,8,10,9,1,3,4,1,1,3,3,3,3,5,5,8,3,4,6,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
9524,1,0,1,2,6,9,10,3,1,3,5,1,1,3,2,2,3,2,3,3,4,4,5,1,3,1,1,2,2,2,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
12295,1,0,0,2,2,10,10,7,1,6,6,1,1,6,7,8,7,3,4,6,6,8,9,1,6,6,7,2,2,2,1,1,1,2,3,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
12546,1,0,0,1,4,10,7,5,2,6,9,1,0,4,4,4,5,5,5,5,9,8,8,1,3,5,7,1,2,3,4,4,4,4,10,7,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
12810,1,0,1,2,3,10,9,4,2,5,5,1,1,3,2,2,3,9,9,8,7,5,5,1,10,10,10,1,2,3,8,8,8,7,10,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
14587,1,0,1,2,0,5,9,5,1,3,8,1,1,13,13,13,12,8,8,8,6,6,6,1,7,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
15966,1,0,0,2,0,9,7,3,2,7,2,0,1,2,2,2,2,2,2,3,3,3,5,1,4,2,2,1,1,1,1,1,1,1,1,3,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1
17284,1,0,0,1,3,4,3,8,1,2,4,1,0,3,3,2,2,2,2,2,3,3,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
17285,1,0,1,1,3,7,2,8,4,6,6,1,0,3,3,3,4,5,6,4,8,9,6,1,8,7,5,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
19320,1,0,1,2,0,5,7,5,1,6,6,1,1,10,10,10,9,5,6,4,8,9,7,1,6,5,7,1,1,1,1,2,3,3,6,9,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
21314,0,5,0,1,3,2,3,7,3,4,6,0,0,2,2,2,2,2,2,3,2,2,4,1,5,3,2,2,3,4,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
1873,1,1,0,1,0,6,2,10,1,2,6,0,0,4,5,4,4,6,7,7,4,6,6,1,3,1,1,2,3,3,4,3,2,2,3,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
3232,1,5,0,1,0,3,2,10,2,4,7,0,0,2,2,2,2,4,3,2,7,6,2,1,10,4,3,1,2,3,2,3,3,3,5,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
23536,0,4,0,2,1,9,9,3,3,5,10,1,1,5,4,2,5,10,11,14,11,10,11,2,9,10,8,2,2,2,9,7,7,7,10,10,8,1,1,1,1,1,2,13,2,13,0,1,1,0,0,0,0,0,0,7,8
23551,0,4,0,1,3,10,8,7,3,3,10,1,0,5,5,4,5,8,8,6,10,9,9,1,6,9,10,3,5,5,7,6,7,9,10,9,7,2,2,7,2,7,2,7,2,7,1,1,1,0,0,0,0,0,0,5,9
5167,1,5,0,3,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9643,1,0,1,2,1,10,10,6,1,5,5,0,1,9,9,6,10,5,5,6,9,9,9,1,2,5,3,1,1,2,1,1,1,1,1,2,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
12764,1,0,1,2,0,9,2,4,2,2,5,0,1,7,6,6,7,3,4,3,5,6,4,1,9,8,8,2,2,2,4,4,4,3,10,7,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
13700,1,0,0,1,0,6,4,10,2,4,4,0,0,3,4,5,3,2,2,2,3,2,3,1,4,9,8,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
13970,1,0,1,1,0,2,4,3,2,3,3,0,0,4,4,4,3,2,2,4,3,4,7,1,7,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1
15845,1,0,0,1,0,4,2,10,1,3,6,0,0,4,5,4,5,8,9,8,2,2,2,1,9,8,8,1,1,2,5,4,4,4,7,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
15947,1,0,0,1,0,9,7,10,1,4,3,0,0,1,1,1,1,2,2,1,2,1,1,1,3,3,3,1,1,1,4,4,4,3,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
210,1,0,0,2,0,5,3,9,2,4,9,1,1,5,2,1,4,8,9,3,6,6,4,1,2,10,9,1,3,3,1,2,3,3,7,6,4,1,3,4,3,4,4,4,4,4,1,1,1,0,0,0,0,0,0,3,6
17872,1,0,0,3,0,10,8,8,2,2,2,0,1,3,3,2,3,2,2,2,3,2,3,1,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
17994,1,0,0,2,0,7,2,1,1,2,3,0,1,3,3,4,2,2,3,5,4,5,8,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
18012,1,0,1,3,5,10,10,9,1,8,10,1,1,7,6,6,7,8,8,7,9,9,10,4,3,3,4,2,2,2,3,2,2,4,3,8,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
18856,1,0,1,2,0,10,8,3,1,4,6,1,1,4,5,5,5,5,6,9,4,5,5,1,4,3,3,2,2,2,10,8,6,5,10,7,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
19406,1,0,0,2,0,3,2,7,1,3,2,1,0,1,1,1,1,2,3,4,5,6,7,1,7,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
19657,1,0,0,2,0,10,1,9,1,2,7,1,1,9,9,11,9,8,9,6,7,7,9,5,8,3,3,1,1,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
2519,1,4,0,2,1,10,9,2,1,3,9,0,1,7,5,4,6,9,9,9,9,9,10,1,2,10,8,1,3,4,4,4,4,4,10,9,8,3,1,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,4,5
23184,0,4,1,2,0,6,4,7,1,4,7,1,1,2,2,1,4,3,2,1,6,2,1,1,5,10,9,1,1,3,1,4,3,3,5,4,5,1,2,3,4,5,4,5,4,5,1,1,1,1,0,1,0,1,0,5,8
4198,1,4,0,2,0,4,7,3,2,4,6,1,1,8,8,9,5,4,6,5,6,8,7,1,5,9,9,2,2,2,10,9,8,7,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
4408,1,4,1,2,1,7,4,7,1,9,9,1,1,7,7,7,7,9,9,9,12,12,11,1,9,10,10,2,2,4,5,4,5,5,9,7,4,1,2,13,4,15,4,15,4,15,1,1,1,0,0,0,0,0,0,5,9
